1.184082	0.2430453	0.2888088
1.196289	0.2597022	0.1082273
1.208496	0.2403895	-0.05980295
1.220703	0.2371626	0.01266274
1.23291	0.2638502	-0.1986225
1.245117	0.2206583	-0.3049827
1.257324	0.2713552	-0.3191539
1.269531	0.2828958	-0.4438289
1.281738	0.2689827	-0.499095
1.293945	0.3110505	-0.4985731
1.306152	0.3480467	-0.6526442
1.318359	0.3399921	-0.4980374
1.330566	0.3746777	-0.5905702
1.342773	0.3813413	-0.6494864
1.35498	0.4133421	-0.5366182
1.367187	0.432663	-0.6957495
1.379395	0.478094	-0.5728367
1.391602	0.4736767	-0.5204879
1.403809	0.5136167	-0.6173585
1.416016	0.5049544	-0.5167471
1.428223	0.5624902	-0.5011176
1.44043	0.5670253	-0.5785131
1.452637	0.5474516	-0.4026692
1.464844	0.622938	-0.5354199
1.477051	0.5362338	-0.4633657
1.489258	0.6363102	-0.4954916
1.501465	0.6419044	-0.5302563
1.513672	0.5782408	-0.4438766
1.525879	0.7344233	-0.4598941
1.538086	0.5798299	-0.4829547
1.550293	0.7050636	-0.3625243
1.5625	0.7306362	-0.3820117
1.574707	0.5815315	-0.2444813
1.586914	0.614275	-0.2111728
1.599121	0.6184945	-0.460658
1.611328	0.56057	-0.06654501
1.623535	0.6667078	-0.3207934
1.635742	0.4800498	-0.439057
1.647949	0.6937218	-0.1077559
1.660156	0.6642395	-0.3618371
1.672363	0.6017817	-0.1522403
1.68457	0.6989194	0.08730173
1.696777	0.6261976	-0.4820983
1.708984	0.6380423	0.1018051
1.721191	0.7187824	-0.0808897
1.733398	0.5614697	-0.1739175
1.745605	0.711145	0.1626892
1.757812	0.7348933	-0.142502
1.77002	0.4988313	0.311115
1.782227	0.7644328	0.006750584
1.794434	0.5500771	-0.06885338
1.806641	0.8271992	0.2207168
1.818848	0.7696925	0.3149815
1.831055	0.4449944	0.3349434
1.843262	0.7899739	0.1409057
1.855469	0.67975	0.07411718
1.867676	1.032607	0.3795063
1.879883	0.8341883	0.3471262
1.89209	0.8468606	0.622335
1.904297	0.8013646	0.3675704
1.916504	0.9249287	0.4220815
1.928711	0.8590986	0.4854166
1.940918	0.9104415	0.4681029
1.953125	0.8821882	0.3912719
1.965332	0.8083321	0.3675114
1.977539	0.9473006	0.3918833
1.989746	0.6209749	0.165005
2.001953	0.9846649	0.03379536
2.01416	1.074755	0.02722478
2.026367	0.8511713	0.6788486
2.038574	0.8868331	-0.2416711
2.050781	0.7947864	0.4063385
2.062988	0.6161746	0.4135518
2.075195	0.5757047	-0.5460416
2.087402	0.6849574	0.35441
2.099609	0.6433228	0.1163503
2.111816	0.4414722	0.6879731
2.124023	0.6756964	0.8379793
2.13623	0.1596718	-1.113321
2.148437	0.6683443	0.8459906
2.160645	0.6404125	0.4243222
2.172852	0.4665208	1.894419
2.185059	0.8681906	0.5068142
2.197266	0.5720553	1.465472
2.209473	0.6242936	1.43873
2.22168	0.5206434	-0.1214696
2.233887	0.4735354	1.035784
2.246094	1.055499	0.4420795
2.258301	0.483596	1.15441
2.270508	0.8989322	0.9615313
